id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
ef825c14-ca20-4b65-baf7-a21ef6b94fb8,74,偏头痛,通心络胶囊,用于治疗或联合治疗,16.0,299,['de94d2a51c5eabe241bc242da808e240a27bbb801f7ba6cbc0ddb22bddc136d98d6c1c0bb0d8d0f35ebecf1b00dedbf27113516bc4857e793c2c5ad3ad6d3e39']
2ae4127e-8f90-42f7-8a3d-51f9d1ff9013,75,瘀血阻络证,活血化瘀、通络止痛,针对的治法,18.0,3,['de94d2a51c5eabe241bc242da808e240a27bbb801f7ba6cbc0ddb22bddc136d98d6c1c0bb0d8d0f35ebecf1b00dedbf27113516bc4857e793c2c5ad3ad6d3e39']
e3b43368-76fe-4fef-bb90-353fbb3dbf3e,76,通窍活血汤,中药和中西医结合治疗,包含的治疗方法之一,14.0,11,['de94d2a51c5eabe241bc242da808e240a27bbb801f7ba6cbc0ddb22bddc136d98d6c1c0bb0d8d0f35ebecf1b00dedbf27113516bc4857e793c2c5ad3ad6d3e39']
0f54c753-0a57-4680-bfa6-5ce26eb50344,77,血府逐瘀汤,中药和中西医结合治疗,包含的治疗方法之一,14.0,11,['de94d2a51c5eabe241bc242da808e240a27bbb801f7ba6cbc0ddb22bddc136d98d6c1c0bb0d8d0f35ebecf1b00dedbf27113516bc4857e793c2c5ad3ad6d3e39']
4ad02db9-d24e-4e0a-accb-11d3ae00f84c,78,通心络胶囊,中药和中西医结合治疗,包含的治疗方法之一,14.0,12,['de94d2a51c5eabe241bc242da808e240a27bbb801f7ba6cbc0ddb22bddc136d98d6c1c0bb0d8d0f35ebecf1b00dedbf27113516bc4857e793c2c5ad3ad6d3e39']
8c1ae514-0cc6-43b9-8b05-a0aec2fd37d8,79,通心络胶囊,氟桂利嗪,可联合使用于治疗中,14.0,17,['de94d2a51c5eabe241bc242da808e240a27bbb801f7ba6cbc0ddb22bddc136d98d6c1c0bb0d8d0f35ebecf1b00dedbf27113516bc4857e793c2c5ad3ad6d3e39']
72ed9242-3498-470a-bef2-63ee9130c35f,80,推荐意见12,2C,具有证据等级和推荐强度,18.0,11,['de94d2a51c5eabe241bc242da808e240a27bbb801f7ba6cbc0ddb22bddc136d98d6c1c0bb0d8d0f35ebecf1b00dedbf27113516bc4857e793c2c5ad3ad6d3e39']
82e5b73c-37f3-490b-afed-ea2716315f3e,81,推荐意见13,2C,具有证据等级和推荐强度,18.0,11,['de94d2a51c5eabe241bc242da808e240a27bbb801f7ba6cbc0ddb22bddc136d98d6c1c0bb0d8d0f35ebecf1b00dedbf27113516bc4857e793c2c5ad3ad6d3e39']
cf0efd70-e7e8-492c-89c4-78a2ce7d4e03,82,推荐意见14,1B,具有证据等级和推荐强度,18.0,9,['de94d2a51c5eabe241bc242da808e240a27bbb801f7ba6cbc0ddb22bddc136d98d6c1c0bb0d8d0f35ebecf1b00dedbf27113516bc4857e793c2c5ad3ad6d3e39']
1919ad70-4c30-4397-8910-4bedfea009a7,83,偏头痛,针灸治疗,用于治疗,16.0,304,['64945696a7fffc382fa7cfb6d56869218481a2a35824ffbdf7c52cd55bbc1fcaeb35302134d989f6b3a3fa956d8b8d3baebaace270fff9c9a5557ceb1e97b709']
96032d52-887e-4e41-9576-09be0ee2b7d1,84,针灸治疗,缓解期,适用于阶段,7.0,11,['64945696a7fffc382fa7cfb6d56869218481a2a35824ffbdf7c52cd55bbc1fcaeb35302134d989f6b3a3fa956d8b8d3baebaace270fff9c9a5557ceb1e97b709']
6b85d775-48f6-4aac-bc5d-23fbbd7035a4,85,针灸治疗,急性发作期,适用于阶段,1.0,10,['64945696a7fffc382fa7cfb6d56869218481a2a35824ffbdf7c52cd55bbc1fcaeb35302134d989f6b3a3fa956d8b8d3baebaace270fff9c9a5557ceb1e97b709']
942cbf76-7406-45ba-ac3a-03cf516cc6e5,86,推荐意见15：针灸治疗，缓解期每1~2 日针刺1次，急性发作期间每日针刺1~2 次。,2C,具有证据等级,10.0,11,['64945696a7fffc382fa7cfb6d56869218481a2a35824ffbdf7c52cd55bbc1fcaeb35302134d989f6b3a3fa956d8b8d3baebaace270fff9c9a5557ceb1e97b709']
7311fb5f-4706-42c5-a99c-cd9b9263c5a1,87,西药治疗,偏头痛,用于治疗,2.0,297,['70bf9f2937b8e84f2405d2009afb5da01007649b583e9abbc237dc57c9c01be44a6842360e0d4c40e8e146de92db7d1d2bfbf179d856403f47423ee2b92b6b58']
f098ba0e-26aa-41d8-986b-8deb60b36f50,88,偏头痛,普萘洛尔,普萘洛尔是一种药物，主要用于预防偏头痛的发作。,24.0,307,"['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314'
 'ac816b54ac70f1e2697a0fc2cc646c6a9319c8b2da14228b3ac6b76a0dd992ee5c7cee7e7986e8ab08a9d457617b74a833be81924604ec8d1c29d35b02f46926']"
77065ec5-a9ab-4335-92eb-be428bf414ee,89,偏头痛,美托洛尔,用于预防,16.0,302,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
fb87182f-c67f-4679-9d19-e2eb6a0d8c78,90,偏头痛,阿替洛尔,用于预防,16.0,301,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
2c229ee4-ca44-4f2c-bf6d-78a430cd64d1,91,偏头痛,Β受体阻滞剂,用于预防,7.0,303,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
3a3bde8a-ac07-4eae-9701-8ab0065502cd,92,偏头痛,(1)Β 受体阻滞剂,针对疾病为,18.0,302,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
d1c76f44-e7d5-4754-b9dd-c3c2194a2a85,93,普萘洛尔,Β受体阻滞剂,普萘洛尔是一种属于β受体阻滞剂类别的药物。,30.0,18,"['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314'
 '0652c8adae3332fa149aee4f026b39c62e7a17eb485b6a9171cfa2a1170cb9d5b4facc0b94b7e628e1be7e4b64b0226a483130d776edc7f2d1c5587a8aea09bf']"
dd00c52f-8abd-411c-bb92-89b6cf9b2bca,94,美托洛尔,Β受体阻滞剂,美托洛尔是一种属于β受体阻滞剂类别的药物。,30.0,13,"['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314'
 '0652c8adae3332fa149aee4f026b39c62e7a17eb485b6a9171cfa2a1170cb9d5b4facc0b94b7e628e1be7e4b64b0226a483130d776edc7f2d1c5587a8aea09bf']"
1b95a696-6a7d-4619-9b88-e7ed94248884,95,阿替洛尔,Β受体阻滞剂,阿替洛尔是一种属于β受体阻滞剂类别的药物。,30.0,12,"['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314'
 '0652c8adae3332fa149aee4f026b39c62e7a17eb485b6a9171cfa2a1170cb9d5b4facc0b94b7e628e1be7e4b64b0226a483130d776edc7f2d1c5587a8aea09bf']"
a000b74a-7d23-416b-8c8a-772b5f11a6d2,96,Β受体阻滞剂,(1)Β 受体阻滞剂,关于药物分类的推荐章节为,18.0,13,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
a93650c4-cbdf-433e-8ae1-5914eb29b040,97,预防性治疗,推荐意见 16：普萘洛尔...口服（1A）...美托洛尔...口服（1A）...阿替洛尔...口服。（1A）,涉及治疗阶段为,8.0,35,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
4e655cd5-c712-469b-8e8f-8957d39cb52b,98,预防性治疗,(1)Β 受体阻滞剂,推荐的干预措施属于治疗阶段为,16.0,38,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
3b73bb3a-862d-4794-b148-991a054efa45,99,预防性治疗,推荐意见 16：普萘洛尔40~160 MG/D，口服（1A）。美托洛尔50~100 MG/D，口服（1A）。阿替洛尔50~100 MG/D，口服。（1A）,涉及治疗阶段为,1.0,35,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
a81e43e6-46d7-473a-81ff-031b75aebe04,100,1A,推荐意见 16：普萘洛尔...口服（1A）...美托洛尔...口服（1A）...阿替洛尔...口服。（1A）,具有证据等级为,9.0,22,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
ab9ad609-8f91-4a71-9210-f1f71571d9d2,101,1A,(1)Β 受体阻滞剂,具有证据等级为,9.0,25,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
91b905fd-1b9a-40db-acc0-fcbee4bc4d23,102,1A,推荐意见 16：普萘洛尔40~160 MG/D，口服（1A）。美托洛尔50~100 MG/D，口服（1A）。阿替洛尔50~100 MG/D，口服。（1A）,具有证据等级为,9.0,22,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
4676a6aa-5fd7-428d-9f85-6417e24dd489,103,推荐意见 16：普萘洛尔...口服（1A）...美托洛尔...口服（1A）...阿替洛尔...口服。（1A）,(1)Β 受体阻滞剂,包含推荐意见为,9.0,9,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
8bb02881-21ca-48cd-ae91-c460a65e13df,104,(1)Β 受体阻滞剂,推荐意见 16：普萘洛尔40~160 MG/D，口服（1A）。美托洛尔50~100 MG/D，口服（1A）。阿替洛尔50~100 MG/D，口服。（1A）,包含推荐意见为,9.0,9,['25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314']
3fa2f035-1f48-416b-8146-747985a00c0c,105,氟桂利嗪,钙通道阻滞剂,属于,18.0,15,['916df53df347ea8d591a39d75bfe49c9daf343e44bd0f7fcd5a3e80616d29787d6d759260a78c8010be13389ce5c71c5a7b649f82b1a94b798dfd0b9138a5bd1']
f4f77c58-8e08-4f66-aa35-1e854c577449,106,氟桂利嗪,预防性治疗,用于,9.0,46,['916df53df347ea8d591a39d75bfe49c9daf343e44bd0f7fcd5a3e80616d29787d6d759260a78c8010be13389ce5c71c5a7b649f82b1a94b798dfd0b9138a5bd1']
4f2064ba-494a-4cec-9674-59ee8595c883,107,1B,推荐意见17：氟桂利嗪 5~10 MG/D，口服。,具有证据等级,1.0,9,['916df53df347ea8d591a39d75bfe49c9daf343e44bd0f7fcd5a3e80616d29787d6d759260a78c8010be13389ce5c71c5a7b649f82b1a94b798dfd0b9138a5bd1']
d824c42f-d373-4a5b-a848-4d1188f1a5d8,108,坎地沙坦,偏头痛,用于预防,16.0,307,['429966d7586504f7a7c9894895d9865d20e58205e7251828ad0a425146fa7accab518524fd8e4f6f53daa7aa3308faec07f595c3731f2b72da760b733eb1beed']
9db72741-d219-4933-bce0-cce0092bab46,109,坎地沙坦,普萘洛尔,疗效相似于,7.0,22,['429966d7586504f7a7c9894895d9865d20e58205e7251828ad0a425146fa7accab518524fd8e4f6f53daa7aa3308faec07f595c3731f2b72da760b733eb1beed']
ce7e4677-0874-4f4b-9849-e4fe08f02351,110,坎地沙坦,氟桂利嗪,疗效优于,1.0,25,['429966d7586504f7a7c9894895d9865d20e58205e7251828ad0a425146fa7accab518524fd8e4f6f53daa7aa3308faec07f595c3731f2b72da760b733eb1beed']
ee0d34e1-8c5f-4eaf-bfa0-5a9bf348e129,111,推荐意见18：坎地沙坦 6 MG/D，口服。,1A,具有证据等级,10.0,20,['429966d7586504f7a7c9894895d9865d20e58205e7251828ad0a425146fa7accab518524fd8e4f6f53daa7aa3308faec07f595c3731f2b72da760b733eb1beed']
50c6cb1d-302a-4ed8-9cb4-a348fbf16d87,112,托吡酯,抗癫痫药物,属于,9.0,20,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
d29a4099-e082-4862-af35-a021e94ec63b,113,托吡酯,偏头痛,用于预防,8.0,313,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
c791d71d-69d5-4869-b85c-09a080b2d637,114,托吡酯,预防性治疗,属于治疗阶段,7.0,49,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
af66245e-543e-4e29-b9c4-00630f48cd2e,115,托吡酯,推荐意见 19,是具体剂量推荐,8.0,20,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
0d74f4c9-0c7c-46b2-bcf2-fb191d1c40a9,116,丙戊酸钠,抗癫痫药物,属于,9.0,14,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
1d13db14-d2aa-4dba-be34-73ce22da079b,117,丙戊酸钠,偏头痛,用于预防,8.0,307,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
ff78a5be-376a-4846-852e-62f92b76e48b,118,丙戊酸钠,预防性治疗,属于治疗阶段,7.0,43,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
a6db51d1-9ff1-417b-a216-493563405669,119,丙戊酸钠,推荐意见 20,是具体剂量推荐,8.0,13,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
bcd497e0-4a24-4650-9306-bdab7ea7f9f9,120,左乙拉西坦,抗癫痫药物,属于,9.0,8,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
df3da289-d2ce-46a6-847a-51e1ef6df7b6,121,左乙拉西坦,偏头痛,用于预防,8.0,301,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
71643cbe-1c15-49e3-82a2-e503d1525de0,122,左乙拉西坦,预防性治疗,属于治疗阶段,7.0,37,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
33527017-0490-4c1e-8d41-86467ecabe11,123,左乙拉西坦,推荐意见 21,是具体剂量推荐,8.0,7,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
20165c96-910e-48ba-af07-8d006c530fb2,124,推荐意见 19,1A,"有证据等级为1A的证据支持该推荐。证据描述：不同剂量托吡酯 [50 mg（OR 2.63，$9 5 \% C I$ ：0.22~30.93），100 mg（OR 3.27， $9 5 \% C I$ ：1.72~6.23），200 mg（OR 2.35，95%CI：1.33~4.18）]预防偏头痛均有效，综合效应值为 2.70（ $9 5 \% C I$ ：$1 . 9 7 { \sim } 3 . 6 9$ ）[34] 。托吡酯 $1 0 0 ~ \mathsf { m g }$ 和 $2 0 0 ~ \mathsf { m g }$ 的效果优于 $5 0 ~ \mathsf { m g }$ ，但不良事件发生率增高。常见不良反应包括恶心、感觉异常、厌食和体重减轻，另外有认知不良、抑郁症，孕期和哺乳期服用有致婴儿口腔发育异常风险 [35] 。  $\textcircled{2}$ 推荐意见 20：丙戊酸钠 $4 0 0 { \sim } 1 ~ 0 0 0 ~ \mathrm { m g / d }$ ，口服。（1B）证据描述：Meta 分析（7 项 RCT，782 例）[36]显示丙戊酸钠预防偏头痛的有效率优于安慰剂（OR4.02， $9 5 \%$ $9 5 \%  C I \colon 2 . 1 7 { \sim } 7 . 4 4 $ ），和其他治疗药物（包括托吡酯、左乙拉西坦）相比疗效差异无统计学意义。不良反应轻微但常见，包括疲劳、头晕、震颤和体重增加，孕妇服用有胎儿致畸风险[37，38] 。$\textcircled{3}$ 推荐意见 21：左乙拉西坦 $5 0 0 { \sim } 1 ~ 0 0 0 ~ \mathrm { m g / d }$ ，口服。（2B）证据描述：Meta 分析（9 项 RCT，215 例）[39]显示左乙拉西坦可以减少头痛发作频率，与基线比较用药 1、3、6 个月的汇总平均差分别是 -3.02（ $9 5 \%$ Cl:-4.59~-1.45）、-4.65（ $9 5 \% C I _ { : - 7 \sim - 2 . 3 } )$ ）和-5.71（ $9 5 \%$ CI：-8.60~-2.82）。常见不良反应包括嗜睡、头晕和行为异常，但通常不需要停药[40]。(""entity""",1.0,22,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
cfac0579-b0bb-40b1-923b-a0c974acef85,125,推荐意见 19,托吡酯 25~100 MG/D,推荐使用,9.0,4,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
7e2195ae-f4d4-436a-8ebf-2d1b53335521,126,推荐意见 20,丙戊酸钠 400~1000 MG/D,推荐使用,9.0,3,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
25887d78-4802-41a6-a3f5-dd7438bab8c6,127,推荐意见 21,左乙拉西坦 500~1000 MG/D,推荐使用,9.0,3,['cd9892f54ec3f204606907de9815a200574050279a304a29530b76950c98ba021f2a39bfbdf0ea7298fe624744e27a5ae2525305555e24065cf96aa150a9c5f7']
31785064-d5cb-4248-9c02-88a8ab04db23,128,偏头痛,阿米替林,用于预防,16.0,312,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
ec54c9b1-9d82-4e0b-a181-6ef943d87f62,129,偏头痛,瑞玛奈珠单抗,用于预防,8.0,299,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
18f5fd14-b0e8-46dc-9d81-4229ede2fa25,130,偏头痛,伽奈珠单抗,用于预防,8.0,298,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
47d1846f-f50d-429f-972a-024084006f28,131,偏头痛,厄锐努单抗,用于预防,8.0,298,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
75f2ddb3-241d-451e-bab0-f795f9d5da04,132,偏头痛,艾普奈珠单抗,用于预防,8.0,298,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
d97f0169-b584-4c0d-9dc0-a2f468da8c76,133,阿米替林,三环类抗抑郁药,属于,18.0,17,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
53b5794d-7b39-43aa-898a-192b5e66da70,134,1A,推荐意见 22：阿米替林...口服。,有证据等级为,9.0,20,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
704b1854-4bce-417b-8999-2e6ecd4a7435,135,1A,推 荐 意 见 23：瑞 玛 奈 珠 单 抗...静脉注射（1A）。,有证据等级为,9.0,20,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
435898b0-5e02-4ac9-9056-4231b58dab6d,136,瑞玛奈珠单抗,CGRP单克隆抗体,属于,9.0,8,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
ba266b29-45e3-48fe-ba9c-15c12722c879,137,伽奈珠单抗,CGRP单克隆抗体,属于,9.0,7,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
cdb1973e-bc76-4220-b693-9e5548407c68,138,厄锐努单抗,CGRP单克隆抗体,属于,9.0,7,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
4ecac5c8-fb15-476e-841b-fa0800a14572,139,艾普奈珠单抗,CGRP单克隆抗体,属于,9.0,7,['6bdf20a260fc814f2114e7badc6fac840699fe4fe6403b9a965fbdc47e447ee13af61d9b5132d5419552f5bb19d67f581f04fc7fec0d731722794d6edf188d45']
ab2c348b-6cac-46b6-889f-c30e8eaa7388,140,偏头痛,肉毒杆菌毒素A,用于预防,8.0,298,['0e23d33c40ad564baa0084ebd8235cb1ce82f4d6b6fb48063d86fcb23695e22c4f9ce6522e3cbecd103ff6a44d061911281712609c45a72c04c899e10ca7d0dd']
374cab91-670c-41c2-a3e1-8509cff02c4a,141,肉毒杆菌毒素A,预防性治疗,属于治疗阶段,1.0,34,['0e23d33c40ad564baa0084ebd8235cb1ce82f4d6b6fb48063d86fcb23695e22c4f9ce6522e3cbecd103ff6a44d061911281712609c45a72c04c899e10ca7d0dd']
19d01bf1-e241-4817-952c-15c511f004d8,142,2B,推荐意见24：发作频繁且药物治疗效果差或不能耐受药物者可选择肉毒杆菌毒素 A 预防性治疗偏头痛。,具有证据等级,9.0,7,['0e23d33c40ad564baa0084ebd8235cb1ce82f4d6b6fb48063d86fcb23695e22c4f9ce6522e3cbecd103ff6a44d061911281712609c45a72c04c899e10ca7d0dd']
bcfb618e-00a3-4202-99fa-dbf3d13c0d55,143,推荐意见24：发作频繁且药物治疗效果差或不能耐受药物者可选择肉毒杆菌毒素 A 预防性治疗偏头痛。,发作频繁且药物治疗效果差或不能耐受药物者,针对人群,1.0,4,['0e23d33c40ad564baa0084ebd8235cb1ce82f4d6b6fb48063d86fcb23695e22c4f9ce6522e3cbecd103ff6a44d061911281712609c45a72c04c899e10ca7d0dd']
0fce912a-584e-495d-a5df-b97ca4ee4248,144,偏头痛,枕大神经阻滞,用于预防,8.0,300,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
5d2b1bb7-8ed1-457b-b3b2-09a7da44a1ee,145,偏头痛,高频重复经颅磁刺激,用于预防,8.0,300,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
96328b0b-5290-4cd9-85ab-e3818b5b84e5,146,偏头痛,推荐意见25,针对疾病,8.0,303,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
f9c395ca-385f-481b-b84b-881657f99f3f,147,枕大神经阻滞,预防性治疗,属于治疗阶段,9.0,36,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
3bee4dd1-c3c5-4ac8-9445-2aae17796866,148,枕大神经阻滞,2B,具有推荐强度,9.0,9,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
13cabcc7-1ffd-4f69-9863-a3c4058e2c65,149,枕大神经阻滞,推荐意见25,包含推荐,9.0,11,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
d734a641-516c-4f0e-baa6-a60b45a0e41b,150,高频重复经颅磁刺激,预防性治疗,属于治疗阶段,9.0,36,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
924d41d7-15c3-432c-bbb8-2a3f2e06c76d,151,高频重复经颅磁刺激,2C,具有推荐强度,1.0,14,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
5dd0cd32-d79a-4025-a31f-71fcbe4af030,152,高频重复经颅磁刺激,推荐意见25,包含推荐,9.0,11,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
be6afb1f-a07b-4546-8d9f-6e7728e8935e,153,预防性治疗,推荐意见25,涉及治疗阶段,8.0,39,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
fa2e95fb-6012-434f-b0a0-71cbea72f049,154,2B,推荐意见25,具有推荐强度,9.0,12,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
2deef556-dead-4000-b40a-436268de0f41,155,2C,推荐意见25,具有推荐强度,9.0,17,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
44383246-7983-464a-a8a9-15784a7ceab0,156,推荐意见25,发作频繁且药物治疗效果差或不能耐受药物者,适用于人群,1.0,9,['fb7937078606072981cdd7d9646067a24fb9e1e928590b9a96273cebbe354ed92c551b5f4b225d11028f03e369b1ec1cc016a47fb4976038bb73c7122daac62e']
